T,loss,theta,phi1,phi2,phi3,phi4,phi5,phi6,phi7,phi8,phi9,phi10,phi11,phi12,phi13,phi14,phi15,phi16,phi17,phi18,phi19,phi20,phi21,phi22,phi23,phi24,phi25,phi26,phi27,phi28,phi29,phi30,phi31,phi32,phi33,phi34,phi35,phi36,phi37,phi38,phi39,phi40,phi41,phi42,phi43,phi44,phi45,phi46,phi47,phi48,phi49,phi50,phi51,phi52,phi53,phi54,phi55,phi56,phi57,phi58,phi59,phi60,phi61,phi62,phi63,phi64,phi65,phi66,phi67,phi68,phi69,phi70,phi71,phi72,phi73,phi74,phi75,phi76,phi77,phi78,phi79,phi80,phi81,phi82,phi83,phi84,phi85,phi86,phi87,phi88,phi89,phi90,phi91,phi92,phi93,phi94,phi95,phi96,phi97,phi98,phi99
0.01,0.40000009536743164,4.71238899230957,1.794244647026062,4.296184539794922,0.9537651538848877,5.349559783935547,3.6230266094207764,6.453629493713379,5.20783805847168,2.5335898399353027,2.99405574798584,2.240649700164795,1.2186769247055054,2.8283233642578125,6.522119522094727,0.6204620003700256,5.006808280944824,4.711118698120117,3.388557195663452,3.415713310241699,5.704217433929443,5.223668098449707,4.740843296051025,3.9224679470062256,4.8930463790893555,4.837352752685547,6.299642086029053,4.14668607711792,2.7144978046417236,5.1284308433532715,4.928651332855225,3.5772809982299805,4.103061199188232,6.34775972366333,1.5075805187225342,2.3613739013671875,6.4019999504089355,1.2786436080932617,0.9003291130065918,1.4578462839126587,3.5704338550567627,4.572454929351807,1.4844497442245483,1.901628851890564,4.766895294189453,5.206164836883545,3.7842299938201904,3.1211960315704346,3.948326587677002,1.2054778337478638,1.7488764524459839,1.5395463705062866,4.0613179206848145,5.619553089141846,2.706308603286743,1.6181913614273071,1.1940854787826538,3.5200107097625732,6.063765525817871,0.4580504894256592,3.9975779056549072,2.348072052001953,3.473606824874878,1.6204313039779663,2.48694109916687,1.7737793922424316,4.4756340980529785,4.628418445587158,4.136246204376221,1.3842967748641968,5.500026226043701,1.7899459600448608,1.9301042556762695,5.4913787841796875,4.792209625244141,4.159433841705322,1.746857762336731,5.128693103790283,2.521162748336792,3.846240520477295,6.089535713195801,1.3073195219039917,0.9970207214355469,4.979005336761475,1.301247239112854,0.9559834003448486,0.6378245949745178,0.39492136240005493,6.338801860809326,4.665988445281982,4.58668851852417,4.821633338928223,5.428338527679443,2.6569342613220215,0.568487286567688,1.0420503616333008,1.1231744289398193,6.3653059005737305,1.561047911643982,3.8501412868499756,1.6826263666152954
0.1109090909090909,0.3999999761581421,1.5707690715789795,-0.07348964363336563,2.4574084281921387,0.24485459923744202,1.1340962648391724,4.457454681396484,5.16939640045166,1.336933970451355,0.21309034526348114,3.1477324962615967,0.2635185718536377,5.094684600830078,5.162949085235596,3.147721290588379,3.3581862449645996,5.632785797119141,2.3477020263671875,2.017951250076294,1.6761105060577393,5.090857028961182,0.33624857664108276,6.033902168273926,1.8747832775115967,3.4068005084991455,4.274164199829102,2.3000001907348633,4.901232719421387,4.492647647857666,5.476460933685303,2.941716432571411,5.676816940307617,1.1098164319992065,6.19273567199707,4.357185363769531,1.0820152759552002,0.5345496535301208,2.703721046447754,1.66828453540802,6.2213239669799805,2.7020530700683594,6.080801486968994,2.4529874324798584,3.8476784229278564,4.425378322601318,3.4664621353149414,5.515753746032715,0.883967936038971,6.62579345703125,5.759427547454834,-0.029621083289384842,4.478542327880859,1.0540462732315063,4.89297342300415,3.4616453647613525,2.382915496826172,5.830817699432373,0.6222413778305054,1.915245532989502,2.2713277339935303,5.846227169036865,6.141082286834717,1.249355673789978,0.34243783354759216,0.9370171427726746,0.9353843927383423,2.113661527633667,2.7915141582489014,3.089212656021118,2.7659943103790283,2.956423044204712,5.7550458908081055,0.14603878557682037,2.2305169105529785,2.2849056720733643,2.892730236053467,1.879698634147644,6.21453857421875,2.3867716789245605,2.945098400115967,3.1379878520965576,3.917997360229492,4.145213603973389,1.0978142023086548,4.4551286697387695,0.04305272549390793,2.1879565715789795,5.732705116271973,5.761541366577148,3.551070213317871,4.278157711029053,5.107547760009766,4.594743251800537,3.4001317024230957,3.280257225036621,5.6223297119140625,1.0263776779174805,3.6348378658294678,4.285070419311523,4.849417209625244,3.389066696166992
0.21181818181818182,0.40000009536743164,4.712366104125977,2.1965248584747314,2.23307728767395,5.138534069061279,2.0941412448883057,5.370439529418945,0.8970840573310852,2.734144449234009,5.620257377624512,3.647026777267456,3.5334489345550537,3.6070494651794434,1.0358918905258179,1.3970730304718018,3.476929187774658,2.2073025703430176,4.8931050300598145,4.970752239227295,4.942361831665039,2.912108898162842,2.5300042629241943,5.717859268188477,3.81958270072937,5.954165458679199,4.927476406097412,6.003751754760742,3.2661938667297363,1.2651875019073486,6.362390995025635,2.32167649269104,2.141735315322876,4.378205299377441,4.891434669494629,4.167372226715088,4.95478630065918,1.2447829246520996,4.090466499328613,3.4714605808258057,2.2176005840301514,3.8635809421539307,1.159886121749878,4.237163543701172,3.8096492290496826,0.15218116343021393,4.002252578735352,0.1812218874692917,0.5636640191078186,6.007593154907227,0.5488986968994141,6.07527494430542,1.3359291553497314,5.729467391967773,1.9031225442886353,0.613577663898468,0.5632440447807312,3.711817741394043,2.614189624786377,1.081926703453064,1.2816861867904663,2.094158172607422,4.308896064758301,0.8881844282150269,3.880103349685669,3.1477978229522705,5.3040385246276855,2.52750563621521,5.8824968338012695,1.933796763420105,0.9358969330787659,0.7104047536849976,4.206599235534668,1.5696946382522583,5.306594371795654,0.7778893113136292,1.6880890130996704,0.7246311902999878,2.987269639968872,2.099776268005371,6.14618444442749,4.686498165130615,5.630068778991699,5.508882999420166,6.3104729652404785,5.4093194007873535,1.8755079507827759,3.150296211242676,3.7700228691101074,3.839359760284424,6.216459274291992,2.5008819103240967,0.4677804410457611,2.0923709869384766,0.38872674107551575,5.267982482910156,4.500737190246582,1.783698320388794,5.521717071533203,3.3710172176361084,4.3317551612854,3.716089963912964
0.31272727272727274,0.3999999761581421,4.712084770202637,4.847558498382568,-0.7878746390342712,5.590631484985352,5.579363822937012,1.1448198556900024,1.3767338991165161,4.506260395050049,2.258615255355835,5.6390533447265625,-0.29009687900543213,1.3365497589111328,4.616391658782959,1.3799612522125244,3.7315075397491455,1.0719633102416992,1.4209353923797607,2.4175655841827393,3.337960958480835,4.962341785430908,4.444338321685791,3.0191190242767334,4.434605598449707,5.222475528717041,0.419527143239975,3.987119197845459,0.21349066495895386,5.405558109283447,6.44722318649292,4.148268699645996,2.842273712158203,1.6578339338302612,4.7395339012146,2.410879611968994,5.540939807891846,1.4739021062850952,4.00275993347168,4.76249885559082,1.2981077432632446,4.258432865142822,5.869294166564941,4.347142696380615,5.390206813812256,6.469171524047852,4.234616279602051,4.872001647949219,4.668510913848877,-0.4473477900028229,5.285562038421631,6.3669633865356445,3.0923917293548584,2.9658379554748535,6.087480545043945,2.7760121822357178,1.940641164779663,-0.5104091167449951,5.620325088500977,1.3120497465133667,0.09824051707983017,5.796209812164307,1.4853864908218384,1.3543431758880615,3.063427448272705,4.748966693878174,2.6329402923583984,0.004311265889555216,3.730721950531006,0.9552502036094666,4.3274827003479,1.0468729734420776,5.979599952697754,4.764721393585205,1.1637787818908691,1.0033730268478394,1.508109450340271,1.4696382284164429,4.983633995056152,6.324659824371338,6.807759761810303,1.8981297016143799,2.293006658554077,2.1023855209350586,2.675476551055908,2.551881790161133,5.196218967437744,3.6990110874176025,1.7430078983306885,1.6267058849334717,2.838939905166626,2.26845645904541,3.1425013542175293,2.6724891662597656,3.2707371711730957,6.085804462432861,3.0570857524871826,3.142711877822876,3.1661458015441895,2.2374815940856934,3.830441951751709,1.299831509590149
0.41363636363636364,0.40000009536743164,4.712566375732422,0.33164703845977783,4.123348712921143,1.0013765096664429,4.512637615203857,4.494901180267334,6.085000514984131,4.616310119628906,2.584336280822754,6.227357387542725,4.955134391784668,3.7628848552703857,1.8152410984039307,3.374512195587158,4.960963249206543,1.585174560546875,4.67865514755249,0.6205098628997803,1.6930005550384521,4.799479961395264,1.0616014003753662,4.546416759490967,3.397068500518799,3.213205575942993,0.6610798239707947,1.5183216333389282,2.773050546646118,6.119650363922119,3.072354793548584,4.681258678436279,1.56882643699646,2.88226580619812,1.6209505796432495,0.7425107955932617,4.07196569442749,1.4859923124313354,3.8565115928649902,6.965282440185547,6.6954193115234375,5.065982818603516,0.2833251655101776,2.6416192054748535,5.8974127769470215,5.04461145401001,0.5775013566017151,3.0901310443878174,5.777348518371582,0.7783294916152954,5.007889270782471,4.837340831756592,1.6736637353897095,4.233177661895752,2.3200523853302,4.375264644622803,3.848747491836548,6.004742622375488,3.786381721496582,1.6765450239181519,5.97553825378418,3.1244800090789795,4.177526473999023,5.965206623077393,2.9285452365875244,3.975767135620117,5.790773391723633,1.123052954673767,0.11626555025577545,2.506460189819336,1.2252362966537476,5.28032922744751,0.37062060832977295,4.071843147277832,3.4095888137817383,2.431936740875244,5.106522560119629,1.7304173707962036,5.153433322906494,1.1854798793792725,2.818925142288208,2.1881017684936523,1.5087838172912598,4.165668964385986,1.7599544525146484,1.764478325843811,4.219838619232178,1.8677209615707397,1.3592201471328735,6.031533241271973,3.989985227584839,2.336749792098999,1.4626851081848145,1.2577170133590698,-0.29801928997039795,2.6523616313934326,5.9535722732543945,0.33447474241256714,-0.9454594254493713,3.3486850261688232,4.159801483154297,5.529608249664307
0.5145454545454545,0.39997029304504395,4.703911304473877,3.350332736968994,3.3506691455841064,3.356184244155884,3.3512320518493652,3.3584485054016113,3.3508570194244385,3.359283447265625,3.3524773120880127,3.368306875228882,3.369720458984375,3.3787245750427246,3.3755531311035156,3.3886878490448,3.39469575881958,3.415508985519409,3.4299228191375732,3.4430058002471924,3.4585189819335938,3.4744186401367188,3.5003621578216553,3.52595591545105,3.550201177597046,3.58154034614563,-2.672708749771118,3.646904230117798,3.6816020011901855,3.7211339473724365,3.7662715911865234,3.8136818408966064,3.863036870956421,3.915677547454834,3.971757411956787,-2.2520291805267334,4.095280170440674,-2.1218459606170654,4.232521057128906,-1.9790589809417725,4.383579254150391,-1.824305534362793,-1.7467868328094482,4.627609729766846,4.712385177612305,4.794604778289795,4.902392864227295,-1.3015209436416626,5.0732741355896,5.169315338134766,5.25831413269043,5.356374263763428,5.447778224945068,5.542562007904053,-0.6453551054000854,5.724058628082275,5.816091537475586,-0.3652745187282562,6.0025529861450195,-0.18186134099960327,-0.10415331274271011,6.265879154205322,6.352416515350342,0.15627676248550415,6.5201616287231445,6.59298038482666,6.667891502380371,6.737330913543701,0.5187806487083435,6.864065170288086,6.9243388175964355,0.6981121301651001,0.7506961226463318,0.8002897500991821,0.8482949733734131,0.8897850513458252,0.9310415387153625,0.9669303894042969,7.289297580718994,1.0336110591888428,1.063659429550171,1.0875623226165771,1.1124889850616455,1.1330149173736572,1.1557507514953613,1.1704702377319336,1.1903431415557861,1.203115463256836,7.493546009063721,1.2244930267333984,1.2302820682525635,1.2360197305679321,7.532167911529541,1.2459286451339722,1.2542506456375122,7.545750141143799,1.2548553943634033,1.258490800857544,7.540510654449463,1.2593501806259155,1.2582887411117554,1.2628276348114014
0.6154545454545455,0.3999379277229309,4.700314521789551,6.82647705078125,6.826523780822754,0.5435324311256409,0.5440291166305542,6.828094482421875,6.829555511474609,0.5483744144439697,6.834343433380127,0.5548387765884399,6.842679500579834,6.848474979400635,0.5723047256469727,0.5806517004966736,0.590498149394989,6.885086536407471,6.898208141326904,0.6299735903739929,0.6468542218208313,6.948976516723633,6.970074653625488,0.7102843523025513,0.7360522150993347,0.7643426656723022,0.7952264547348022,7.112005233764648,7.148393154144287,7.187699794769287,0.9467931985855103,0.9921393990516663,1.040613055229187,1.092275619506836,7.430359363555908,7.488524913787842,7.5499749183654785,1.3315190076828003,1.3995014429092407,1.470700979232788,7.828227996826172,1.6223723888397217,1.7027654647827148,1.7858444452285767,1.871205449104309,1.9595824480056763,2.0495495796203613,2.1422293186187744,2.235872268676758,2.3317766189575195,2.4278931617736816,2.524843692779541,2.622030258178711,2.7194273471832275,2.816269636154175,2.912403106689453,3.007741689682007,9.385411262512207,3.1945786476135254,3.284853219985962,3.372666835784912,3.4586052894592285,3.541646957397461,3.621900796890259,3.6992359161376953,3.773540735244751,3.8447258472442627,3.9127070903778076,3.9774301052093506,4.03887414932251,4.097042560577393,4.151934623718262,4.203598976135254,4.252071857452393,4.297414779663086,-1.9434884786605835,-1.9041938781738281,-1.8677926063537598,4.448980808258057,4.479866027832031,4.508145332336426,4.533918857574463,4.557309150695801,4.578411102294922,-1.6858406066894531,4.61422872543335,4.6291728019714355,4.64228630065918,4.653714179992676,4.663546085357666,4.6719069480896,4.678915023803711,4.684693336486816,4.689345836639404,-1.5901741981506348,4.695828914642334,4.6978759765625,-1.5839334726333618,4.700162887573242,4.7006516456604,4.700836658477783,4.7009124755859375
0.7163636363636363,0.3998861312866211,1.5870773792266846,2.7179219722747803,2.717878818511963,2.7176804542541504,2.717207431793213,2.7163431644439697,2.714965343475342,2.7129547595977783,2.7101926803588867,2.706557273864746,2.7019360065460205,2.6962029933929443,2.6892385482788086,2.6809325218200684,2.6711599826812744,2.6598002910614014,2.646742343902588,2.6318647861480713,2.6150505542755127,2.5961856842041016,2.5751571655273438,2.551849365234375,2.526153326034546,2.497957706451416,2.4671669006347656,2.433668613433838,2.397366523742676,2.358167886734009,2.316002368927002,2.2707762718200684,2.2224249839782715,2.1708853244781494,2.1161298751831055,2.058105230331421,8.279999732971191,1.932244062423706,1.8644299507141113,1.7934037446975708,1.7192405462265015,1.6420279741287231,1.561893105506897,1.478969931602478,7.676626682281494,7.588690280914307,1.2153987884521484,1.123368501663208,1.0296921730041504,7.217864990234375,0.8386454582214355,0.7419171929359436,0.6448464393615723,6.830960273742676,0.45105066895484924,6.638198375701904,6.543185710906982,0.1663300096988678,0.07429815828800201,6.267373085021973,-0.10374628752470016,6.093912124633789,-0.272196501493454,-0.352337509393692,-0.4295479953289032,5.779477596282959,5.708451747894287,5.640635013580322,-0.707118570804596,5.514770984649658,5.456750869750977,5.401988983154297,5.350457191467285,-0.9810802340507507,-1.026305913925171,5.214706897735596,-1.1076728105545044,5.139214038848877,5.105713844299316,-1.2082667350769043,-1.2364602088928223,5.021030426025391,4.997723579406738,4.976694583892822,4.957828998565674,-1.3421682119369507,4.926137924194336,4.913078784942627,4.901719093322754,-1.3912391662597656,4.883642673492432,4.876676082611084,4.870944499969482,4.8663201332092285,-1.4204984903335571,-1.42326021194458,4.857914447784424,-1.4266467094421387,-1.427513599395752,-1.4279853105545044,4.855003833770752,-1.4282268285751343
0.8172727272727273,0.3998081684112549,4.690646648406982,-2.5040974617004395,-2.5026700496673584,3.7865641117095947,3.7828235626220703,3.7805564403533936,3.7835419178009033,3.7863121032714844,3.79360294342041,3.7973501682281494,3.7975735664367676,3.8074755668640137,3.8136940002441406,3.8216841220855713,3.8341503143310547,3.840683937072754,3.8526909351348877,3.866551399230957,3.8864645957946777,3.905592918395996,3.930347442626953,3.9509379863739014,3.9766955375671387,4.0046586990356445,4.040313720703125,4.073872089385986,4.110321044921875,4.149899482727051,4.193367958068848,4.240086555480957,-1.9956918954849243,4.341256141662598,4.397286415100098,4.456509113311768,4.519042015075684,4.584849834442139,4.652917861938477,4.725779056549072,4.801531791687012,-1.4006708860397339,4.962978839874268,5.043780326843262,5.126931667327881,-1.0626542568206787,-0.9767754673957825,-0.8841712474822998,-0.7935552000999451,-0.7026845216751099,-0.607823371887207,5.769140243530273,-0.4184737503528595,5.955610275268555,-0.2340380847454071,-0.13875505328178406,-0.04761423170566559,6.326840877532959,6.417879104614258,6.50537633895874,0.30875566601753235,6.6795125007629395,6.760427951812744,6.842094421386719,0.6387351751327515,0.7139034271240234,7.0682053565979,0.8540497422218323,0.9204717874526978,0.9823768734931946,1.042209267616272,7.3813796043396,1.150768518447876,1.2019296884536743,1.2469875812530518,7.572666645050049,1.3317713737487793,1.3702079057693481,1.4047719240188599,1.4342957735061646,1.4614708423614502,7.774710655212402,1.512271761894226,7.819124698638916,1.5558627843856812,1.5733951330184937,1.5896104574203491,1.5974082946777344,1.6103239059448242,7.906182289123535,1.6311897039413452,1.6383401155471802,1.6462050676345825,1.6443119049072266,7.930860996246338,1.6572234630584717,7.939448833465576,1.660639762878418,1.6545017957687378,1.655365228652954,1.6620819568634033,7.944758892059326
0.9181818181818182,0.39969509840011597,1.5977789163589478,2.9763991832733154,2.97558331489563,2.9760913848876953,2.975492238998413,2.9732062816619873,2.9727463722229004,2.971287727355957,2.9668800830841064,2.9631941318511963,2.960989475250244,2.9538309574127197,2.9460349082946777,2.9389355182647705,2.929431438446045,2.9178879261016846,2.903286933898926,2.890347719192505,2.872939109802246,2.8534460067749023,2.832698345184326,2.8091609477996826,2.7820987701416016,2.7546498775482178,2.7229747772216797,2.6887824535369873,2.6523962020874023,2.6132168769836426,2.5697386264801025,8.807172775268555,2.475292921066284,2.4231107234954834,2.3675882816314697,2.3091084957122803,8.530370712280273,2.1810643672943115,2.113083600997925,8.323860168457031,1.9664095640182495,1.8893182277679443,1.8055777549743652,1.7219924926757812,7.919790744781494,7.8318867683410645,7.741112232208252,1.369429588317871,7.5619797706604,7.4680681228637695,1.093316912651062,7.283505439758301,0.9071938991546631,7.097016334533691,0.7225615382194519,0.6289407014846802,0.5381786823272705,6.731290817260742,0.35653918981552124,0.2647392749786377,0.17303010821342468,6.370287895202637,6.287505149841309,6.206638336181641,6.130057334899902,-0.2281314730644226,5.982876300811768,-0.36893415451049805,5.849519729614258,-0.4960697591304779,-0.5546159148216248,-0.6099728941917419,5.620950698852539,5.572322845458984,5.52656888961792,5.483241081237793,-0.8384334444999695,5.408014297485352,5.37351655960083,5.342583656311035,-0.9686819911003113,-0.9949495196342468,-1.0198171138763428,5.242508411407471,-1.0577096939086914,-1.0742082595825195,-1.0889225006103516,-1.1044777631759644,5.1687211990356445,5.157308101654053,-1.1348360776901245,5.144552707672119,5.138968467712402,5.133654594421387,5.129840850830078,-1.1582707166671753,5.126057147979736,5.124111175537109,5.121995449066162,5.120619297027588,5.120586395263672,5.121304512023926
